Hello
resnet
2018-09-07 21:33:43.829581: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829662: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829684: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829697: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829711: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:44.126887: I tensorflow/core/common_runtime/gpu/gpu_device.cc:955] Found device 0 with properties: 
name: GeForce GTX 1080 Ti
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 10.92GiB
Free memory: 10.76GiB
2018-09-07 21:33:44.126960: I tensorflow/core/common_runtime/gpu/gpu_device.cc:976] DMA: 0 
2018-09-07 21:34:00.153039: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_666: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153056: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_665: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153071: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_664: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153086: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_663: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153101: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_662: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153117: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_661: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153132: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_660: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153146: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_659: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153161: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_658: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153176: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_657: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153191: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_656: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153206: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_655: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153221: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_654: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153235: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_653: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153250: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_652: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153266: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_651: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153281: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_650: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153296: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_649: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153311: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_648: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153326: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_647: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153349: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_646: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153367: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_645: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153383: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_644: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153398: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_643: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153413: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_642: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153428: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_641: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153443: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_640: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153464: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_639: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153481: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_638: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153496: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_637: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153511: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_636: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153526: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_635: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153541: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_634: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153556: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_633: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153571: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_632: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153586: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_631: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153601: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_630: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153616: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_629: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153630: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_628: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153645: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_627: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153660: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_626: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153675: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_625: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153690: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_624: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153705: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_623: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153719: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_622: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153734: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_621: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153750: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_620: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153765: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_619: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153780: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_618: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153795: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_617: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153810: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_616: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153825: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_615: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153840: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_614: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153855: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_613: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153883: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_612: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153899: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_611: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153915: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_610: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153929: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_609: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153944: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_608: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153966: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_607: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153981: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_606: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.153996: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_605: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154011: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_604: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154026: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_603: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154041: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_602: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154056: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_601: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154071: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_600: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154086: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_599: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154101: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_598: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154116: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_597: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154130: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_596: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154145: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_595: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154160: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_594: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154176: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_593: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154192: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_592: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154207: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_591: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154222: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_590: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154237: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_589: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154252: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_588: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154267: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_587: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154282: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_586: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154303: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_585: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154320: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_584: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154335: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_583: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154351: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_582: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154366: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_581: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154382: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_580: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154404: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_579: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154430: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_578: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154450: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_577: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154466: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_576: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154481: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_575: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154496: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_574: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154511: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_573: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154526: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_572: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154542: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_571: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154557: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_570: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154572: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_569: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154586: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_568: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154601: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_567: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154616: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_566: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154631: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_565: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154647: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_564: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154662: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_563: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154676: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_562: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154691: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_561: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154706: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_560: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154721: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_559: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154744: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_558: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154761: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_557: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154776: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_556: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154792: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_555: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154807: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_554: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154822: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_553: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154837: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_552: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154852: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_551: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154873: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_550: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154888: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_549: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154903: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_548: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154918: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_547: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154933: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_546: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154948: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_545: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154963: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_544: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154978: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_543: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.154993: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_542: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155008: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_541: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155024: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_540: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155039: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_539: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155054: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_538: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155069: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_537: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155084: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_536: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155099: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_535: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155114: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_534: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155129: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_533: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155144: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_532: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155166: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_531: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155184: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_530: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155199: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_529: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155214: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_528: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155230: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_527: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155245: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_526: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155260: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_525: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155276: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_524: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
2018-09-07 21:34:00.155291: I tensorflow/core/common_runtime/simple_placer.cc:872] save/RestoreV2_523: (RestoreV2)/job:localhost/replica:0/task:0/cpu:0
